date,ymd,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,v3,v4,v6
2012-09-08,20120908,255.23,251.87,240.06,236.43,224.55,225.59,221.09,219.9,220.55,210.98,310.32,300.89,292.62
2012-09-09,20120909,255.17,251.74,240.04,236.43,224.63,224.82,221.04,219.91,220.57,210.96,310.24,302.85,292.79
2012-09-10,20120910,255.11,251.48,240.01,236.43,224.47,224.28,220.98,219.91,220.55,210.98,310.19,301.94,293.07
2012-09-11,20120911,255.05,251.4,239.96,236.43,224.28,224.9,220.91,219.91,220.45,210.99,310.17,301.48,293.22
2012-09-12,20120912,255,251.48,239.93,236.42,224.28,225.57,220.77,219.91,220.3,210.99,310.18,301.25,293.28
2012-09-13,20120913,254.94,251.58,239.9,236.42,224.4,225.9,220.59,219.92,220.28,210.97,310.19,301.08,293.28
2012-09-14,20120914,254.9,251.74,239.87,236.42,224.6,226.09,220.48,219.92,220.17,210.99,310.21,300.99,293.27
2012-09-15,20120915,254.87,251.91,239.86,236.42,224.81,226.2,220.38,219.92,220.09,211.06,310.2,300.97,293.28
2012-09-16,20120916,254.84,252.05,239.83,236.42,224.91,225.31,220.36,219.93,220.14,211.04,310.21,300.95,293.28
2012-09-17,20120917,254.82,252.12,239.81,236.41,224.8,226.04,220.29,219.93,220,211.03,310.23,300.98,293.3
2012-09-18,20120918,254.83,252.43,239.79,236.41,224.83,227.65,220.18,219.93,219.79,211.03,310.26,301.51,293.33
2012-09-19,20120919,254.84,252.57,239.78,236.41,225.06,228.05,220.16,219.94,219.83,210.97,310.29,302.93,293.39
2012-09-20,20120920,254.83,252.52,239.78,236.42,225.32,228.33,220.22,219.94,219.97,210.93,310.3,303.83,293.51
2012-09-21,20120921,254.84,252.61,239.78,236.42,225.51,227.43,220.18,219.94,219.87,210.96,310.3,304.16,293.66
2012-09-22,20120922,254.85,252.66,239.77,236.42,225.52,226.35,220.14,219.95,219.84,210.99,310.28,304.24,293.81
2012-09-23,20120923,254.83,252.51,239.76,236.41,225.38,225.6,220.19,219.95,219.94,211,310.26,304.16,293.94
2012-09-24,20120924,254.81,252.18,239.76,236.41,225.16,225.54,220.15,219.95,219.84,211.04,310.26,303.76,294.01
2012-09-25,20120925,254.84,252.46,239.75,236.41,225,226.61,220.05,219.95,219.64,211.06,310.26,303.52,294.02
2012-09-26,20120926,254.86,252.56,239.74,236.41,225.05,227.74,220.06,219.96,219.71,210.99,310.27,303.64,294.02
2012-09-27,20120927,254.9,252.71,239.74,236.41,225.24,227.98,220.13,219.96,219.85,210.96,310.26,303.54,294.03
2012-09-28,20120928,254.92,252.71,239.72,236.4,225.42,227.98,220.08,219.96,219.74,210.99,310.27,303.34,294.03
2012-09-29,20120929,254.95,252.73,239.71,236.4,225.57,228.28,220.05,219.97,219.71,211.03,310.27,303.4,294.02
2012-09-30,20120930,254.98,252.69,239.72,236.4,225.8,229.75,220.13,219.98,219.85,211,310.24,303.05,294
2012-10-01,20121001,255.02,252.69,239.72,236.41,226.24,229.74,220.14,219.98,219.84,210.98,310.22,302.35,293.95
2012-10-02,20121002,255.08,252.91,239.72,236.42,226.62,228.85,220.08,219.93,219.74,210.98,310.22,301.92,293.86
2012-10-03,20121003,255.13,252.98,239.69,236.41,226.7,228.62,220.02,219.89,219.7,210.95,310.21,301.62,293.74
2012-10-04,20121004,255.18,253.14,239.68,236.41,226.67,228.77,220.09,219.93,219.8,210.97,310.26,301.43,293.65
2012-10-05,20121005,255.23,253.25,239.7,236.42,226.76,229.94,220.18,220,219.9,210.96,310.29,301.6,293.59
2012-10-06,20121006,255.29,253.3,239.71,236.42,227.05,229.73,220.18,220,219.88,210.98,310.29,301.99,293.59
2012-10-07,20121007,255.37,253.47,239.7,236.43,227.14,227.9,220.18,220,219.91,211,310.27,301.98,293.61
2012-10-08,20121008,255.44,253.63,239.71,236.43,226.68,227.65,220.23,220.04,219.98,210.99,310.27,301.82,293.61
2012-10-09,20121009,255.5,253.83,239.72,236.43,226.22,228.26,220.22,220.03,219.93,211,310.26,301.66,293.6
2012-10-10,20121010,255.53,253.94,239.73,236.43,225.98,228.38,220.15,219.97,219.84,211.04,310.26,301.51,293.58
2012-10-11,20121011,255.57,254.15,239.72,236.43,225.92,228.33,220.17,219.99,219.91,211.05,310.27,301.42,293.56
2012-10-12,20121012,255.61,254.33,239.69,236.42,225.93,228.33,220.24,220.04,219.99,211.04,310.28,301.64,293.56
2012-10-13,20121013,255.65,254.46,239.72,236.42,226,228.46,220.28,220.07,220.03,211.07,310.26,301.79,293.57
2012-10-14,20121014,255.64,254.42,239.74,236.42,226.21,229.59,220.29,220.08,220.05,211.08,310.25,301.57,293.57
2012-10-15,20121015,255.61,254.37,239.75,236.42,226.58,229.61,220.25,220.05,219.98,211.1,310.24,301.43,293.53
2012-10-16,20121016,255.64,254.52,239.77,236.42,226.85,228.66,220.23,220.03,219.97,211.13,310.25,301.31,293.49
2012-10-17,20121017,255.68,254.67,239.78,236.42,226.83,228.49,220.26,220.05,220.02,211.11,310.21,301.2,293.43
2012-10-18,20121018,255.71,254.77,239.78,236.41,226.7,228.24,220.23,220.03,219.96,211.1,310.2,301.08,293.38
2012-10-19,20121019,255.72,254.82,239.81,236.41,226.54,228.05,220.22,220.02,219.95,211.14,310.23,300.98,293.34
2012-10-20,20121020,255.69,254.72,239.82,236.42,226.34,227.3,220.27,220.06,220.02,211.12,310.25,300.88,293.3
2012-10-21,20121021,255.69,254.74,239.84,236.42,225.89,226.14,220.31,220.08,220.06,211.14,310.26,300.83,293.28
2012-10-22,20121022,255.68,254.74,239.8,236.41,225.4,226.11,220.28,220.08,220.07,211.16,310.35,301.02,293.26
2012-10-23,20121023,255.74,254.93,239.8,236.43,225.32,228.02,220.31,220.18,220.09,211.56,310.44,303.13,293.32
2012-10-24,20121024,255.79,255.23,239.77,236.41,225.38,227.68,220.31,220.23,220.09,211.47,310.3,303.35,293.48
2012-10-25,20121025,256.16,256.17,239.77,236.41,225.47,227.62,220.33,220.27,220.11,211.37,310.31,303.34,293.64
2012-10-26,20121026,256.5,256.54,239.76,236.41,225.59,228.39,220.33,220.27,220.09,211.32,310.28,303.06,293.71
