"date","ymd","CalaverasReservoir","F2","F3E","F3W","F4","F6","ReadyMix","SanAntonioReservoir"
2013-10-31,"20131031",676,165.297916666667,-999,227.204583333333,234.444583333333,-999,256.778020833333,458.7
2013-11-01,"20131101",676,165.377083333333,-999,226.9559375,234.488645833333,-999,256.763958333333,458.7
2013-11-02,"20131102",676,165.465833333333,-999,226.854895833333,234.5465625,-999,256.860416666667,458.6
2013-11-03,"20131103",676,165.527708333333,-999,227.045208333333,234.529791666667,-999,257.045625,458.6
2013-11-04,"20131104",676,165.575833333333,-999,226.843958333333,234.494479166667,-999,257.092395833333,458.6
2013-11-05,"20131105",676,165.613541666667,-999,226.881770833333,234.436354166667,-999,256.8415625,458.5
2013-11-06,"20131106",676,165.57875,-999,227.173020833333,234.407083333333,-999,256.827604166667,458.4
2013-11-07,"20131107",676,165.523958333333,-999,227.282083333333,234.411145833333,-999,256.782708333333,458.4
2013-11-08,"20131108",676,165.488333333333,-999,227.279479166667,234.3896875,-999,256.752291666667,458.3
2013-11-09,"20131109",676,165.435833333333,-999,227.14375,234.343020833333,-999,256.70875,458.1
2013-11-10,"20131110",675.9,165.376041666667,-999,227.312916666667,234.276979166667,-999,256.874791666667,457.9
2013-11-11,"20131111",675.9,165.326041666667,-999,226.968958333333,234.174375,-999,256.9884375,457.7
2013-11-12,"20131112",675.9,165.267916666667,-999,227.075416666667,234.051875,-999,256.904583333333,457.5
2013-11-13,"20131113",675.9,165.240416666667,-999,227.9578125,233.950833333333,-999,256.924583333333,457.5
2013-11-14,"20131114",675.8,165.330833333333,-999,227.922708333333,233.838020833333,-999,256.818958333333,457.3
2013-11-15,"20131115",675.8,165.380625,-999,227.226354166667,233.696979166667,-999,256.702395833333,457.2
2013-11-16,"20131116",675.8,165.458958333333,-999,228.487916666667,233.584270833333,-999,256.706458333333,457
2013-11-17,"20131117",675.8,165.523958333333,-999,228.272291666667,233.466145833333,-999,256.955520833333,456.8
2013-11-18,"20131118",675.8,165.584375,-999,229.421041666667,233.364270833333,-999,257.046666666667,456.7
2013-11-19,"20131119",675.8,165.656666666667,-999,229.314479166667,233.246875,-999,256.968229166667,456.5
2013-11-20,"20131120",675.8,165.766875,-999,229.407395833333,233.20875,-999,257.061041666667,456.5
2013-11-21,"20131121",675.9,165.874791666667,-999,228.9875,233.211979166667,-999,257.0203125,456.3
2013-11-22,"20131122",675.9,165.868333333333,-999,228.795416666667,233.153541666667,-999,256.934270833333,456.1
2013-11-23,"20131123",675.9,165.9325,-999,228.679583333333,233.18,-999,256.901666666667,456
2013-11-24,"20131124",675.8,165.994583333333,-999,228.5578125,233.224166666667,-999,257.070833333333,455.9
2013-11-25,"20131125",675.8,166.05,-999,228.804583333333,233.250416666667,-999,257.210416666667,455.8
2013-11-26,"20131126",675.8,166.12,-999,228.966666666667,233.280625,-999,257.322916666667,455.7
2013-11-27,"20131127",675.9,166.173333333333,-999,229.166666666667,233.275729166667,-999,257.129375,455.7
2013-11-28,"20131128",675.9,166.235,-999,229.28125,233.286979166667,-999,256.972708333333,455.7
2013-11-29,"20131129",675.9,166.279166666667,-999,229.146666666667,233.310520833333,-999,257.001979166667,455.7
2013-11-30,"20131130",675.9,166.329375,-999,229.100104166667,233.309583333333,-999,256.9746875,455.1
2013-12-01,"20131201",675.9,166.386041666667,-999,229.058020833333,233.281979166667,-999,256.92875,454.9
2013-12-02,"20131202",675.9,166.474583333333,-999,228.9409375,233.2728125,-999,256.781458333333,454.8
2013-12-03,"20131203",675.9,166.534375,-999,228.84,233.253125,-999,256.614270833333,454.8
2013-12-04,"20131204",675.9,166.533541666667,-999,228.55375,233.216770833333,-999,256.520416666667,454.6
2013-12-05,"20131205",675.9,166.579166666667,-999,227.834270833333,233.222604166667,-999,256.4390625,454.4
2013-12-06,"20131206",675.9,166.627916666667,-999,227.468020833333,233.289479166667,-999,256.458958333333,454.3
2013-12-07,"20131207",675.9,166.763333333333,-999,228.586875,233.468958333333,-999,256.617291666667,454.3
2013-12-08,"20131208",676,166.790625,-999,228.38375,233.540416666667,-999,256.862083333333,454.1
2013-12-09,"20131209",676,166.815833333333,-999,226.561770833333,233.594583333333,-999,257.060729166667,453.9
2013-12-10,"20131210",676,166.881875,-999,225.998541666667,233.659895833333,-999,257.159791666667,453.8
2013-12-11,"20131211",676,166.909166666667,-999,226.319791666667,233.680104166667,-999,257.1321875,453.8
2013-12-12,"20131212",676,166.968958333333,-999,226.032916666667,233.668020833333,-999,257.143854166667,453.6
2013-12-13,"20131213",676,166.948541666667,-999,225.460625,233.63375,-999,257.127708333333,453.6
2013-12-14,"20131214",675.9,166.911666666667,-999,225.355729166667,233.616979166667,-999,257.12,453.3
2013-12-15,"20131215",675.9,166.974375,-999,225.270833333333,233.643854166667,-999,257.349270833333,453.3
2013-12-16,"20131216",675.9,166.998125,-999,225.351041666667,233.6678125,-999,257.466875,453.2
2013-12-17,"20131217",675.9,167.062291666667,-999,225.520208333333,233.695,-999,257.4353125,453.2
2013-12-18,"20131218",675.9,167.1275,-999,225.407916666667,233.738645833333,-999,257.429270833333,453
2013-12-19,"20131219",675.9,167.166458333333,-999,225.544166666667,233.764583333333,-999,257.393958333333,452.9
2013-12-20,"20131220",675.9,167.1675,-999,225.397604166667,233.795625,-999,257.301145833333,452.8
2013-12-21,"20131221",675.9,167.261458333333,-999,225.330833333333,233.971666666667,-999,257.148645833333,452.8
2013-12-22,"20131222",675.9,167.317291666667,-999,226.048125,234.1034375,-999,257.0784375,452.9
2013-12-23,"20131223",675.9,167.362083333333,-999,226.528333333333,234.22875,-999,257.087916666667,453.2
2013-12-24,"20131224",675.8,167.39125,-999,227.195416666667,234.278958333333,-999,257.12375,453.4
2013-12-25,"20131225",675.8,167.466458333333,-999,227.3709375,234.32,-999,257.13,453.5
2013-12-26,"20131226",675.8,167.515833333333,-999,227.36375,234.323125,-999,256.9184375,453.5
2013-12-27,"20131227",675.8,167.582708333333,-999,227.526086956522,234.297604166667,-999,256.640729166667,453.6
2013-12-28,"20131228",675.8,167.610625,-999,226.732352941176,234.185520833333,-999,256.495416666667,453.6
2013-12-29,"20131229",675.8,167.592083333333,-999,225.9025,234.020104166667,-999,256.670416666667,453.8
2013-12-30,"20131230",675.8,167.720416666667,-999,225.860104166667,234.0003125,-999,256.958229166667,453.8
2013-12-31,"20131231",675.8,167.78,-999,225.603333333333,233.916041666667,-999,257.046979166667,453.9
2014-01-01,"20140101",675.8,167.822708333333,-999,225.236145833333,233.819375,-999,257.248958333333,454.2
2014-01-02,"20140102",675.8,167.873958333333,-999,225.775104166667,233.749479166667,-999,257.328229166667,454.3
2014-01-03,"20140103",675.5,167.9025,-999,225.293020833333,233.706770833333,-999,257.271666666667,454.5
2014-01-04,"20140104",675.5,167.938125,-999,224.9171875,233.633958333333,-999,257.215625,454.7
2014-01-05,"20140105",675.5,167.966458333333,-999,224.745416666667,233.606354166667,-999,257.184895833333,454.2
2014-01-06,"20140106",675.5,168.046458333333,-999,224.733854166667,233.637604166667,-999,257.025104166667,454.2
2014-01-07,"20140107",675.5,168.0975,-999,224.656354166667,233.648958333333,-999,256.660416666667,453.8
2014-01-08,"20140108",675.5,168.182708333333,-999,224.613125,233.696875,-999,256.355208333333,453.5
2014-01-09,"20140109",675.5,168.257291666667,-999,224.576666666667,233.738854166667,-999,255.995416666667,453.2
2014-01-10,"20140110",675.6,168.330625,-999,224.7825,233.817916666667,-999,255.639583333333,452.8
2014-01-11,"20140111",675.5,168.428541666667,-999,225.05375,233.957291666667,-999,255.491041666667,452.4
2014-01-12,"20140112",675.5,168.446875,-999,225.191666666667,234.0475,-999,255.470208333333,452.1
2014-01-13,"20140113",675.5,168.457083333333,-999,225.429166666667,234.1175,-999,255.284583333333,451.8
2014-01-14,"20140114",675.4,168.445,-999,225.68125,234.151145833333,-999,254.953541666667,451.6
2014-01-15,"20140115",675.4,168.548125,-999,226.05125,234.300208333333,-999,254.669166666667,450.9
2014-01-16,"20140116",675.3,168.612916666667,-999,226.256875,234.431875,-999,254.363645833333,450.7
2014-01-17,"20140117",675.2,168.675208333333,-999,226.511145833333,234.601875,-999,254.300104166667,450.4
2014-01-18,"20140118",675.2,168.713125,-999,226.766979166667,234.766145833333,-999,254.433854166667,449.9
2014-01-19,"20140119",675.2,168.78375,-999,227.272708333333,234.903229166667,-999,254.74,449.6
2014-01-20,"20140120",675.2,168.832708333333,-999,227.610833333333,234.961458333333,-999,255.0146875,449.3
2014-01-21,"20140121",674.8,168.891458333333,-999,227.753020833333,235.0128125,-999,255.219583333333,449.3
2014-01-22,"20140122",674.8,168.947708333333,-999,228.077708333333,235.037395833333,-999,255.429791666667,447.9
2014-01-23,"20140123",674.8,169.055625,-999,228.369791666667,235.151666666667,-999,255.691875,448
2014-01-24,"20140124",674.5,169.132916666667,-999,228.755208333333,235.258958333333,-999,255.889791666667,447.7
2014-01-25,"20140125",674.5,169.16125,-999,229.183440860215,235.374270833333,-999,255.898541666667,448
2014-01-26,"20140126",674.3,169.22125,-999,-999,235.475520833333,-999,256.093958333333,448.5
2014-01-27,"20140127",674.3,169.3275,-999,230.783333333333,235.588229166667,-999,256.415520833333,448.5
2014-01-28,"20140128",673.7,169.393333333333,-999,230.481041666667,235.6140625,-999,256.5759375,448.5
2014-01-29,"20140129",673.7,169.485208333333,-999,230.657083333333,235.656770833333,-999,256.6115625,448.7
2014-01-30,"20140130",673.7,169.548541666667,-999,230.974270833333,235.651979166667,-999,256.392395833333,448.8
2014-01-31,"20140131",673.7,169.637708333333,-999,230.891458333333,235.653541666667,-999,255.981666666667,448.9
2014-02-01,"20140201",673.5,169.673541666667,-999,230.801979166667,235.745520833333,-999,255.801041666667,448.9
2014-02-02,"20140202",673.5,169.774583333333,-999,230.969583333333,235.860833333333,-999,255.8684375,448.9
2014-02-03,"20140203",673.3,169.836041666667,-999,231.190625,235.9040625,-999,255.7465625,448.9
2014-02-04,"20140204",673.8,169.873125,-999,231.3484375,235.935625,-999,255.355104166667,449
2014-02-05,"20140205",673.8,169.911538461538,120.8596875,231.622340425532,236.005333333333,-999,255.179892473118,449.2
2014-02-06,"20140206",673.8,-999,121.082083333333,231.716458333333,236.027083333333,-999,255.076041666667,449.5
2014-02-07,"20140207",673.8,-999,121.2953125,231.967708333333,236.242916666667,-999,254.912291666667,449.6
2014-02-08,"20140208",673.8,-999,121.491041666667,232.208645833333,236.4690625,-999,254.754791666667,449.8
2014-02-09,"20140209",673.8,-999,121.684375,232.3646875,236.592604166667,-999,254.733541666667,450.1
2014-02-10,"20140210",673.9,-999,121.889270833333,232.547916666667,236.7509375,-999,254.670625,450.3
2014-02-11,"20140211",674,-999,122.039791666667,232.553854166667,236.777916666667,-999,254.660416666667,450.6
2014-02-12,"20140212",674,-999,122.210208333333,232.5878125,236.8028125,-999,254.854166666667,451
2014-02-13,"20140213",674,-999,122.339479166667,232.5721875,236.781041666667,-999,254.8290625,451.2
2014-02-14,"20140214",674.1,-999,122.526145833333,232.59125,236.797708333333,-999,254.702083333333,451.3
2014-02-15,"20140215",674.1,-999,122.664166666667,232.5496875,236.737604166667,-999,254.335416666667,451.7
2014-02-16,"20140216",674.1,-999,122.834166666667,232.7078125,236.888333333333,-999,254.3384375,451.9
2014-02-17,"20140217",674,-999,122.986458333333,232.728645833333,236.906145833333,-999,254.371041666667,452.2
2014-02-18,"20140218",674,-999,123.115208333333,232.7084375,236.851666666667,-999,254.229479166667,452.4
2014-02-19,"20140219",674,-999,123.115416666667,232.703958333333,236.79875,-999,253.785416666667,452.7
2014-02-20,"20140220",674,-999,121.07625,233.31,236.80375,-999,253.461458333333,452.9
2014-02-21,"20140221",674.1,-999,118.622916666667,233.706666666667,236.6621875,-999,253.284583333333,453.1
2014-02-22,"20140222",674.1,-999,118.2,233.453854166667,236.601145833333,-999,253.104791666667,453.3
2014-02-23,"20140223",674.1,-999,118.358333333333,233.250833333333,236.617916666667,-999,253.233541666667,453.6
2014-02-24,"20140224",674.1,-999,118.5159375,233.036354166667,236.570729166667,-999,253.26375,453.9
2014-02-25,"20140225",674.1,-999,118.678958333333,232.848645833333,236.5015625,-999,252.845104166667,454.1
2014-02-26,"20140226",674.1,-999,118.881666666667,232.648229166667,236.3940625,-999,252.361354166667,454.3
2014-02-27,"20140227",674.1,-999,119.150208333333,232.541145833333,236.380625,-999,252.203645833333,454.6
2014-02-28,"20140228",674.2,-999,119.522708333333,232.177604166667,236.056979166667,-999,251.783229166667,454.9
2014-03-01,"20140301",675,-999,119.828958333333,232.383541666667,236.285,-999,252.089270833333,455.3
2014-03-02,"20140302",676,-999,120.014479166667,232.943854166667,236.864479166667,-999,252.773020833333,455.4
2014-03-03,"20140303",676,-999,120.124270833333,233.30125,237.2009375,-999,253.119583333333,455.4
2014-03-04,"20140304",675.9,-999,120.337291666667,233.338541666667,237.223645833333,-999,253.269895833333,455
2014-03-05,"20140305",676,-999,120.525729166667,233.326458333333,237.2203125,-999,253.385208333333,456.4
2014-03-06,"20140306",676.2,-999,120.777708333333,233.4209375,237.339895833333,-999,253.404479166667,456.6
2014-03-07,"20140307",676.2,-999,120.900520833333,233.458020833333,237.37,-999,253.545104166667,456.6
2014-03-08,"20140308",676.2,-999,121.0821875,233.5725,237.388645833333,-999,253.739583333333,456.6
2014-03-09,"20140309",676.2,-999,121.256875,233.599791666667,237.374583333333,-999,253.8084375,456.6
2014-03-10,"20140310",676.3,-999,121.399791666667,233.645625,237.394375,-999,254.0634375,456.6
2014-03-11,"20140311",676.3,-999,121.4415625,233.542916666667,237.2984375,-999,254.135729166667,456.5
2014-03-12,"20140312",676.3,-999,121.5765625,233.429583333333,237.180208333333,-999,254.082291666667,456.5
2014-03-13,"20140313",676.3,-999,121.743958333333,233.379895833333,237.125,-999,254.0425,456.5
2014-03-14,"20140314",676.3,-999,121.941770833333,233.473645833333,237.19,-999,254.108645833333,456.5
2014-03-15,"20140315",676.3,-999,122.086354166667,233.589479166667,237.2775,-999,254.007395833333,456.5
2014-03-16,"20140316",676.3,-999,122.250833333333,233.568645833333,237.225625,-999,253.882604166667,456.5
2014-03-17,"20140317",676.3,-999,122.393958333333,233.353333333333,236.996875,-999,253.538645833333,456.5
2014-03-18,"20140318",676.3,-999,122.516979166667,233.1053125,236.727916666667,-999,253.2890625,456.6
2014-03-19,"20140319",676.3,-999,122.683229166667,232.85,236.7365625,-999,253.360520833333,456.6
2014-03-20,"20140320",676.4,-999,122.8459375,232.152708333333,236.621458333333,-999,253.230104166667,456.5
2014-03-21,"20140321",676.4,-999,123.001666666667,231.250208333333,236.443541666667,-999,252.91,456.3
2014-03-22,"20140322",676.4,-999,123.172395833333,229.179791666667,236.379375,-999,252.876354166667,456.3
2014-03-23,"20140323",676.4,-999,123.298229166667,227.249791666667,236.3159375,-999,252.993958333333,456.2
2014-03-24,"20140324",676.4,-999,123.435104166667,225.255,236.0878125,-999,252.72375,456.2
2014-03-25,"20140325",676.4,-999,123.596458333333,223.146770833333,235.7628125,-999,252.463958333333,456.2
2014-03-26,"20140326",676.4,-999,123.7821875,220.948958333333,235.481041666667,-999,252.425104166667,456.2
2014-03-27,"20140327",676.4,-999,123.948125,218.8990625,235.5353125,-999,252.66,456.3
2014-03-28,"20140328",676.5,-999,124.087708333333,216.959895833333,235.4809375,-999,252.746041666667,456.3
2014-03-29,"20140329",676.5,-999,124.251145833333,217.684375,235.313958333333,-999,252.866041666667,456.3
2014-03-30,"20140330",676.7,-999,124.4490625,219.152604166667,235.304583333333,-999,253.340625,456.3
2014-03-31,"20140331",676.7,-999,124.581145833333,220.2665625,235.054479166667,-999,253.543229166667,456.3
2014-04-01,"20140401",676.7,-999,124.792708333333,221.421875,235.008229166667,-999,253.978229166667,456.4
2014-04-02,"20140402",676.6,-999,125.052395833333,222.6446875,235.089583333333,-999,254.411875,456.3
2014-04-03,"20140403",676.7,-999,125.131875,223.666770833333,235.109895833333,-999,254.528958333333,456.3
2014-04-04,"20140404",676.7,-999,125.355729166667,224.5078125,235.0271875,-999,254.404375,456.3
2014-04-05,"20140405",677,-999,125.581458333333,225.478125,235.16125,-999,254.701979166667,456.3
2014-04-06,"20140406",677,-999,125.721875,226.299270833333,235.2184375,-999,255.083958333333,456.3
2014-04-07,"20140407",677,-999,125.888645833333,226.8671875,235.123125,-999,255.08625,456.3
2014-04-08,"20140408",677.1,-999,126.075,227.338854166667,235.0503125,-999,254.957395833333,456.2
2014-04-09,"20140409",677.1,-999,126.170208333333,227.754895833333,235.002083333333,-999,254.6,456.2
2014-04-10,"20140410",677.1,-999,126.209479166667,228.113333333333,234.942604166667,-999,254.164895833333,456.3
2014-04-11,"20140411",677.1,-999,126.2246875,228.490833333333,234.923645833333,-999,253.734791666667,456.3
2014-04-12,"20140412",677.1,-999,126.337291666667,229.285,235.011666666667,-999,253.447916666667,456.3
2014-04-13,"20140413",677.1,-999,126.563020833333,229.7221875,235.193958333333,-999,253.4325,456.4
2014-04-14,"20140414",677.1,-999,126.746666666667,230.1546875,235.318229166667,-999,253.3278125,456.4
2014-04-15,"20140415",677.1,-999,126.79375,230.595729166667,235.255104166667,-999,253.079791666667,456.3
2014-04-16,"20140416",677.1,-999,126.787708333333,230.6584375,235.189270833333,-999,252.8890625,456.2
2014-04-17,"20140417",677.2,-999,126.883125,231.075625,235.2315625,-999,252.804791666667,456.2
2014-04-18,"20140418",677.2,-999,127.066354166667,231.192604166667,235.436875,-999,252.8484375,456.2
2014-04-19,"20140419",677.2,-999,127.3653125,231.395520833333,235.737395833333,-999,252.854270833333,456.2
2014-04-20,"20140420",677.2,-999,127.505416666667,231.467395833333,235.8934375,-999,252.824375,456.2
2014-04-21,"20140421",677.1,-999,127.558854166667,231.349791666667,235.847708333333,-999,252.555833333333,456.2
2014-04-22,"20140422",677.1,-999,127.710208333333,231.414375,235.902916666667,-999,252.267395833333,456.2
2014-04-23,"20140423",677.1,-999,127.842604166667,231.838020833333,235.975833333333,-999,251.981041666667,456.1
2014-04-24,"20140424",677.1,-999,127.898333333333,232.065625,235.972083333333,-999,251.758645833333,456
2014-04-25,"20140425",677.1,-999,127.8175,231.7778125,235.841875,-999,251.517291666667,456
2014-04-26,"20140426",677.1,-999,128.078125,231.877708333333,236.0378125,-999,251.951145833333,456
2014-04-27,"20140427",677.1,-999,128.326770833333,232.2278125,236.140729166667,-999,252.4234375,456
2014-04-28,"20140428",677.1,-999,128.531875,232.379791666667,236.176145833333,-999,252.596041666667,456
2014-04-29,"20140429",677.1,-999,128.601979166667,232.038854166667,236.079270833333,-999,252.542291666667,456
2014-04-30,"20140430",677.2,-999,128.635104166667,231.694895833333,235.958541666667,-999,252.485729166667,456.2
2014-05-01,"20140501",677.2,-999,128.776770833333,231.609583333333,235.9778125,-999,252.503125,456.3
2014-05-02,"20140502",677.2,-999,128.900729166667,231.748958333333,235.988229166667,-999,252.441041666667,456.6
2014-05-03,"20140503",677.2,-999,129.016770833333,232.153333333333,236.0146875,-999,252.4690625,456.7
2014-05-04,"20140504",677.2,-999,129.131875,232.5203125,236.1065625,-999,252.725729166667,456.9
2014-05-05,"20140505",677.2,-999,129.199479166667,232.586354166667,236.095833333333,-999,252.819895833333,456.9
2014-05-06,"20140506",677.2,-999,129.176875,232.227291666667,236.0171875,-999,252.745833333333,457.2
2014-05-07,"20140507",677.2,-999,129.3328125,232.216041666667,236.064166666667,-999,252.8240625,457.2
2014-05-08,"20140508",677.2,-999,129.527291666667,232.573333333333,236.1840625,-999,252.9725,457.3
2014-05-09,"20140509",677.2,-999,129.733854166667,232.573958333333,236.360104166667,-999,253.0328125,457.4
2014-05-10,"20140510",677.2,-999,129.794270833333,232.426041666667,236.411145833333,-999,252.990416666667,457.6
2014-05-11,"20140511",677.2,-999,129.858645833333,232.282395833333,236.393020833333,-999,253.196145833333,457.8
2014-05-12,"20140512",677.2,-999,129.9740625,232.20625,236.366354166667,-999,253.3221875,458.2
2014-05-13,"20140513",677.2,-999,130.1325,232.430729166667,236.3746875,-999,253.2790625,458.4
2014-05-14,"20140514",677.2,-999,130.240208333333,232.669791666667,236.38375,-999,253.194270833333,458.6
2014-05-15,"20140515",677.2,-999,130.3225,232.499270833333,236.354270833333,-999,253.0425,458.6
2014-05-16,"20140516",677.2,-999,130.422708333333,232.404791666667,236.3421875,-999,252.711354166667,458.7
2014-05-17,"20140517",677.2,-999,130.481770833333,232.296145833333,236.306354166667,-999,252.413645833333,458.7
2014-05-18,"20140518",677.2,-999,130.556458333333,232.167708333333,236.28375,-999,252.562916666667,458.8
2014-05-19,"20140519",677.2,-999,130.6153125,232.113125,236.1928125,-999,252.699166666667,459.2
2014-05-20,"20140520",677.2,-999,130.716145833333,232.418958333333,236.151666666667,-999,252.723333333333,459.3
2014-05-21,"20140521",677.2,-999,130.7859375,232.472708333333,236.115833333333,-999,252.6321875,459.4
2014-05-22,"20140522",677.2,-999,130.912708333333,232.475833333333,236.1846875,-999,252.6003125,459.7
2014-05-23,"20140523",677.2,-999,131.048541666667,232.697083333333,236.3165625,-999,252.572604166667,459.9
2014-05-24,"20140524",677.2,-999,131.1434375,232.514270833333,236.354270833333,-999,252.3553125,460.1
2014-05-25,"20140525",677.2,-999,131.232083333333,232.284166666667,236.301875,-999,252.207708333333,460.3
2014-05-26,"20140526",677.2,-999,131.391770833333,232.095729166667,236.287395833333,-999,252.290416666667,460.3
2014-05-27,"20140527",677.2,-999,131.5340625,231.8659375,236.207708333333,-999,252.103645833333,460.8
2014-05-28,"20140528",677.2,-999,131.605208333333,231.713541666667,236.074583333333,-999,251.9221875,461
2014-05-29,"20140529",677.2,-999,131.618541666667,231.624166666667,235.833020833333,-999,251.773958333333,461.2
2014-05-30,"20140530",677.2,-999,131.748229166667,231.3878125,235.706875,-999,251.70875,461.4
2014-05-31,"20140531",677.2,-999,131.8303125,231.471666666667,235.586979166667,-999,251.8553125,461.5
2014-06-01,"20140601",677.2,-999,131.833541666667,231.256979166667,235.359479166667,-999,252.0540625,461.7
2014-06-02,"20140602",677,-999,131.9440625,230.918854166667,235.230625,-999,252.307916666667,462.2
2014-06-03,"20140603",677,-999,132.043854166667,230.700729166667,235.152708333333,-999,252.601979166667,462.2
2014-06-04,"20140604",677,-999,132.115104166667,230.722708333333,235.038645833333,-999,252.7884375,462.3
2014-06-05,"20140605",677,-999,132.185625,230.4803125,234.95125,-999,252.964583333333,462.6
2014-06-06,"20140606",677,-999,132.263125,230.4528125,234.915520833333,-999,253.131875,462.7
2014-06-07,"20140607",677,-999,132.359895833333,230.762708333333,234.9290625,-999,253.458958333333,462.9
2014-06-08,"20140608",677,-999,132.425625,231.017604166667,234.932604166667,-999,253.672395833333,463.2
2014-06-09,"20140609",676.8,-999,132.4359375,231.090729166667,234.902604166667,-999,253.783125,463.3
2014-06-10,"20140610",676.8,-999,132.5709375,230.910520833333,234.996979166667,-999,253.915208333333,463.5
2014-06-11,"20140611",676.8,-999,132.767083333333,230.960416666667,235.141458333333,-999,253.666875,463.8
2014-06-12,"20140612",676.8,-999,132.9853125,231.303541666667,235.361458333333,-999,253.537291666667,463.9
2014-06-13,"20140613",676.7,-999,133.072291666667,231.319791666667,235.465520833333,-999,253.248958333333,464.1
2014-06-14,"20140614",676.7,-999,133.0953125,231.2953125,235.516875,-999,253.096041666667,464.6
2014-06-15,"20140615",676.7,-999,133.129375,231.37125,235.575833333333,-999,252.9003125,464.7
2014-06-16,"20140616",676.7,-999,133.28875,231.560833333333,235.697291666667,-999,252.906354166667,464.8
2014-06-17,"20140617",676.7,-999,133.3734375,231.909895833333,235.756458333333,-999,252.58625,464.9
2014-06-18,"20140618",676.7,-999,133.465208333333,232.136041666667,235.853958333333,-999,252.243854166667,465.1
2014-06-19,"20140619",676.7,-999,133.626145833333,232.285625,236.015,-999,251.909270833333,465.3
2014-06-20,"20140620",676.5,-999,133.982891566265,232.225581395349,236.157530864198,-999,251.818941176471,465.3
2014-06-21,"20140621",676.5,-999,134.149479166667,232.002604166667,236.072708333333,-999,251.620520833333,465.6
2014-06-22,"20140622",676.5,-999,134.101979166667,231.889375,236.029791666667,-999,251.526354166667,465.4
2014-06-23,"20140623",676.5,-999,134.125833333333,231.833854166667,235.965833333333,-999,251.2596875,466.1
2014-06-24,"20140624",676.5,-999,134.2121875,232.169166666667,235.970729166667,-999,250.915625,466.3
2014-06-25,"20140625",676.5,-999,134.297708333333,232.465520833333,236.0215625,-999,250.876979166667,466.3
2014-06-26,"20140626",676.5,-999,134.36,232.4659375,236.095104166667,-999,251.065625,466.3
2014-06-27,"20140627",676.5,-999,134.4540625,231.195729166667,236.1778125,-999,251.0809375,466.3
2014-06-28,"20140628",676.5,-999,134.565625,230.125416666667,236.149166666667,-999,250.987708333333,466.3
2014-06-29,"20140629",676.5,-999,134.638125,229.857083333333,236.039375,-999,250.941979166667,466.3
2014-06-30,"20140630",676.5,-999,134.749583333333,230.234583333333,235.931354166667,-999,250.6515625,466.2
2014-07-01,"20140701",676.5,-999,134.87,229.436875,235.846145833333,-999,250.529583333333,466.2
2014-07-02,"20140702",676.3,-999,134.977083333333,228.2959375,235.821770833333,-999,250.425416666667,466.2
2014-07-03,"20140703",676.3,-999,135.053020833333,227.372395833333,235.8265625,-999,250.315416666667,466.1
2014-07-04,"20140704",676.3,-999,135.146770833333,227.491458333333,235.8134375,-999,250.308541666667,466.1
2014-07-05,"20140705",676.3,-999,135.2146875,227.546041666667,235.726145833333,-999,250.447604166667,466.1
2014-07-06,"20140706",676.3,-999,135.3015625,227.487916666667,235.608645833333,-999,250.479375,466.1
2014-07-07,"20140707",676.2,-999,135.4065625,228.2459375,235.500416666667,-999,250.272395833333,466.2
2014-07-08,"20140708",676.2,-999,135.489166666667,227.66125,235.363645833333,-999,250.0959375,466.2
2014-07-09,"20140709",676.2,-999,135.545104166667,226.8690625,235.2559375,-999,249.881458333333,466
2014-07-10,"20140710",676.2,-999,135.634479166667,226.5846875,235.2334375,-999,249.7403125,466
2014-07-11,"20140711",676.2,-999,135.733020833333,226.145833333333,235.271875,-999,249.7425,466
2014-07-12,"20140712",676.2,-999,135.812395833333,224.837395833333,235.331979166667,-999,250.113333333333,465.9
2014-07-13,"20140713",676.2,-999,135.89625,223.660416666667,235.3034375,-999,250.609270833333,465.9
2014-07-14,"20140714",676.2,-999,135.971354166667,224.642395833333,235.251875,-999,250.709166666667,465.9
2014-07-15,"20140715",676,-999,136.083854166667,224.459166666667,235.1971875,-999,250.626770833333,465.8
2014-07-16,"20140716",676,-999,136.1759375,223.983541666667,235.173229166667,-999,250.425625,465.8
2014-07-17,"20140717",676,-999,136.273229166667,223.5221875,235.1596875,-999,250.325625,465.8
2014-07-18,"20140718",676,-999,136.371458333333,223.231770833333,235.195625,-999,250.2553125,465.8
2014-07-19,"20140719",676,-999,136.469270833333,223.1971875,235.229895833333,-999,250.141145833333,465.8
2014-07-20,"20140720",676,-999,136.581875,224.122708333333,235.196979166667,-999,250.09375,465.7
2014-07-21,"20140721",676,-999,136.670625,225.19375,235.135208333333,-999,249.908645833333,465.7
2014-07-22,"20140722",675.8,-999,136.771979166667,224.983333333333,235.103020833333,-999,249.688645833333,465.7
2014-07-23,"20140723",675.8,-999,136.809479166667,224.577291666667,235.044791666667,-999,249.4771875,465.7
2014-07-24,"20140724",675.8,-999,136.7678125,223.942291666667,235.040729166667,-999,249.247604166667,465.7
2014-07-25,"20140725",675.8,-999,136.781354166667,223.7446875,235.0715625,-999,248.9340625,465.6
2014-07-26,"20140726",675.8,-999,136.847708333333,223.468645833333,235.117291666667,-999,248.884583333333,465.6
2014-07-27,"20140727",675.8,-999,136.953333333333,224.664895833333,235.093541666667,-999,249.066458333333,465.5
2014-07-28,"20140728",675.8,-999,137.022708333333,225.5109375,235.021770833333,-999,249.105729166667,465.5
