Pond,HY,Year,Month,Day,Q_cfs
F2,2018,2017,11,23,3.3
F2,2018,2017,11,24,3.3
F2,2018,2017,11,25,3.3
F2,2018,2017,11,26,3.3
F2,2018,2017,11,27,7
F2,2018,2017,11,28,4.5
F2,2018,2017,11,29,6.2
F2,2018,2017,11,30,4.8
F2,2018,2017,12,1,6.3
F2,2018,2017,12,2,5.9
F2,2018,2017,12,3,5
F2,2018,2017,12,4,6.7
F2,2018,2017,12,5,6.2
F2,2018,2017,12,6,6.2
F2,2018,2017,12,7,6.5
F2,2018,2017,12,8,6.2
F2,2018,2017,12,9,5.9
F2,2018,2017,12,10,5
F2,2018,2017,12,11,6.7
F2,2018,2017,12,12,6.2
F2,2018,2017,12,13,6.2
F2,2018,2017,12,14,6.5
F2,2018,2017,12,15,6.1
F2,2018,2017,12,16,5.9
F2,2018,2017,12,17,5
F2,2018,2017,12,18,6.7
F2,2018,2017,12,19,6.2
F2,2018,2017,12,20,6.2
F2,2018,2017,12,21,6.5
F2,2018,2017,12,22,5.9
F2,2018,2017,12,23,5
F2,2018,2017,12,24,5
F2,2018,2017,12,25,5
F2,2018,2017,12,26,6.7
F2,2018,2017,12,27,6.2
F2,2018,2017,12,28,6.2
F2,2018,2017,12,29,6.2
F2,2018,2017,12,30,5
F2,2018,2017,12,31,5
F2,2018,2018,1,1,4.8
F2,2018,2018,1,2,4.5
F2,2018,2018,1,3,4.5
F2,2018,2018,1,4,4.8
F2,2018,2018,1,5,4.4
F2,2018,2018,1,6,4.3
F2,2018,2018,1,7,3.3
F2,2018,2018,1,8,5.1
F2,2018,2018,1,9,4.5
F2,2018,2018,1,10,4.5
F2,2018,2018,1,11,4.8
F2,2018,2018,1,12,4.4
F2,2018,2018,1,13,4.3
F2,2018,2018,1,14,3.3
F2,2018,2018,1,15,5.1
F2,2018,2018,1,16,4.5
F2,2018,2018,1,17,4.5
F2,2018,2018,1,18,4.8
F2,2018,2018,1,19,4.4
F2,2018,2018,1,20,4.3
F2,2018,2018,1,21,3.3
F2,2018,2018,1,22,5.1
F2,2018,2018,1,23,4.5
F2,2018,2018,1,24,4.5
F2,2018,2018,1,25,4.8
F2,2018,2018,1,26,4.4
F2,2018,2018,1,27,4.3
F2,2018,2018,1,28,3.3
F2,2018,2018,1,29,5.1
F2,2018,2018,1,30,4.5
F2,2018,2018,1,31,4.5
F2,2018,2018,2,1,4.5
F2,2018,2018,2,2,4.5
F2,2018,2018,2,3,4.3
F2,2018,2018,2,4,3.3
F2,2018,2018,2,5,4.5
F2,2018,2018,2,6,4.5
F2,2018,2018,2,7,4.5
F2,2018,2018,2,8,4.5
F2,2018,2018,2,9,4.5
F2,2018,2018,2,10,4.3
F2,2018,2018,2,11,3.3
F2,2018,2018,2,12,3.3
F2,2018,2018,2,13,4.5
F2,2018,2018,2,14,4.5
F2,2018,2018,2,15,4.5
F2,2018,2018,2,16,4.5
F2,2018,2018,2,17,4.3
F2,2018,2018,2,18,3.3
F2,2018,2018,2,19,4.5
F2,2018,2018,2,20,4.5
F2,2018,2018,2,21,4.5
F2,2018,2018,2,22,4.5
F2,2018,2018,2,23,4.5
F2,2018,2018,2,24,4.3
F2,2018,2018,2,25,3.3
F2,2018,2018,2,26,4.5
F2,2018,2018,2,27,4.5
F2,2018,2018,2,28,4.5
F2,2018,2018,3,1,4.5
F2,2018,2018,3,2,4.5
F2,2018,2018,3,3,4.3
F2,2018,2018,3,4,3.3
F2,2018,2018,3,5,4.5
F2,2018,2018,3,6,4.5
F2,2018,2018,3,7,4.5
F2,2018,2018,3,8,4.5
F2,2018,2018,3,9,4.3
F2,2018,2018,3,10,4.3
F2,2018,2018,3,11,3.3
F2,2018,2018,3,12,4.5
F2,2018,2018,3,13,4.5
F2,2018,2018,3,14,4.5
F2,2018,2018,3,15,4.5
F2,2018,2018,3,16,4.3
F2,2018,2018,3,17,4.3
F2,2018,2018,3,18,3.3
F2,2018,2018,3,19,4.5
F2,2018,2018,3,20,4.5
F2,2018,2018,3,21,4.5
F2,2018,2018,3,22,4.5
F2,2018,2018,3,23,4.3
F2,2018,2018,3,24,4.3
F2,2018,2018,3,25,3.3
F2,2018,2018,3,26,4.5
F2,2018,2018,3,27,4.5
F2,2018,2018,3,28,4.5
F2,2018,2018,3,29,4.5
F2,2018,2018,3,30,4.3
F2,2018,2018,3,31,4.3
F2,2018,2018,4,1,4
F2,2018,2018,4,2,4.5
F2,2018,2018,4,3,4.5
F2,2018,2018,4,4,4.5
F2,2018,2018,4,5,4.5
F2,2018,2018,4,6,4.5
F2,2018,2018,4,7,4.3
F2,2018,2018,4,8,3.3
F2,2018,2018,4,9,4.5
F2,2018,2018,4,10,4.5
F2,2018,2018,4,11,4.5
F2,2018,2018,4,12,4.5
F2,2018,2018,4,13,4.5
F2,2018,2018,4,14,4.3
F2,2018,2018,4,15,3.3
F2,2018,2018,4,16,4.5
F2,2018,2018,4,17,4.5
F2,2018,2018,4,18,4.5
F2,2018,2018,4,19,4.5
F2,2018,2018,4,20,4.5
F2,2018,2018,4,21,4.3
F2,2018,2018,4,22,3.3
F2,2018,2018,4,23,4.5
F2,2018,2018,4,24,4.5
F2,2018,2018,4,25,4.5
F2,2018,2018,4,26,4.5
F2,2018,2018,4,27,4.5
F2,2018,2018,4,28,4.3
F2,2018,2018,4,29,3.3
F2,2018,2018,4,30,4.5
F2,2018,2018,5,1,4.5
F2,2018,2018,5,2,4.5
F2,2018,2018,5,3,4.5
F2,2018,2018,5,4,4.5
F2,2018,2018,5,5,4.3
F2,2018,2018,5,6,3.3
F2,2018,2018,5,7,4.5
F2,2018,2018,5,8,4.5
F2,2018,2018,5,9,4.5
F2,2018,2018,5,10,4.5
F2,2018,2018,5,11,4.5
F2,2018,2018,5,12,4.3
F2,2018,2018,5,13,3.3
F2,2018,2018,5,14,4.5
F2,2018,2018,5,15,4.5
F2,2018,2018,5,16,4.5
F2,2018,2018,5,17,4.5
F2,2018,2018,5,18,4.5
F2,2018,2018,5,19,4.3
F2,2018,2018,5,20,3.3
F2,2018,2018,5,21,4.5
F2,2018,2018,5,22,4.5
F2,2018,2018,5,23,4.5
F2,2018,2018,5,24,4.5
F2,2018,2018,5,25,4.5
F2,2018,2018,5,26,4.3
F2,2018,2018,5,27,3.3
F2,2018,2018,5,28,4.5
F2,2018,2018,5,29,4.5
F2,2018,2018,5,30,4.5
F2,2018,2018,5,31,4.5
F2,2018,2018,6,1,4.5
F2,2018,2018,6,2,4.3
F2,2018,2018,6,3,3.3
F2,2018,2018,6,4,6.7
F2,2018,2018,6,5,7.8
F2,2018,2018,6,6,7.8
F2,2018,2018,6,7,7.8
F2,2018,2018,6,8,7.8
F2,2018,2018,6,9,7.6
F2,2018,2018,6,10,6.7
F2,2018,2018,6,11,7.8
F2,2018,2018,6,12,7.8
F2,2018,2018,6,13,7.8
F2,2018,2018,6,14,7.8
F2,2018,2018,6,15,7.8
F2,2018,2018,6,16,7.6
F2,2018,2018,6,17,6.7
F2,2018,2018,6,18,6.2
F2,2018,2018,6,19,4.5
F2,2018,2018,6,20,4.5
F2,2018,2018,6,21,4.5
F2,2018,2018,6,22,4.5
F2,2018,2018,6,23,4.3
F2,2018,2018,6,24,3.3
F2,2018,2018,6,25,4.5
F2,2018,2018,6,26,4.5
F2,2018,2018,6,27,4.5
F2,2018,2018,6,28,4.5
F2,2018,2018,6,29,4.5
F2,2018,2018,6,30,4.3
F2,2018,2018,7,1,3.3
F2,2018,2018,7,2,4.5
F2,2018,2018,7,3,3.4
F2,2018,2018,7,4,3.3
F2,2018,2018,7,5,4.5
F2,2018,2018,7,6,4.5
F2,2018,2018,7,7,4.5
F2,2018,2018,7,8,4.5
F2,2018,2018,7,9,4.3
F2,2018,2018,7,10,4.3
F2,2018,2018,7,11,3.3
F2,2018,2018,7,12,4.5
F2,2018,2018,7,13,4.5
F2,2018,2018,7,14,4.5
F2,2018,2018,7,15,4.5
F2,2018,2018,7,16,4.3
F2,2018,2018,7,17,4.3
F2,2018,2018,7,18,3.3
F2,2018,2018,7,19,4.5
F2,2018,2018,7,20,4.5
F2,2018,2018,7,21,4.5
F2,2018,2018,7,22,4.5
F2,2018,2018,7,23,4.3
F2,2018,2018,7,24,4.3
F2,2018,2018,7,25,3.3
F2,2018,2018,7,26,4.5
F2,2018,2018,7,27,4.5
F2,2018,2018,7,28,4.5
F2,2018,2018,7,29,4.5
F2,2018,2018,7,30,4.3
F2,2018,2018,7,31,4.3
F2,2018,2018,8,1,4.5
F2,2018,2018,8,2,3.4
F2,2018,2018,8,3,4.5
F2,2018,2018,8,4,4.3
F2,2018,2018,8,5,3.3
F2,2018,2018,8,6,4.5
F2,2018,2018,8,7,4.5
F2,2018,2018,8,8,3.4
F2,2018,2018,8,9,4.5
F2,2018,2018,8,10,4.5
F2,2018,2018,8,11,4.3
F2,2018,2018,8,12,3.3
F2,2018,2018,8,13,4.5
F2,2018,2018,8,14,4.5
F2,2018,2018,8,15,3.4
F2,2018,2018,8,16,4.5
F2,2018,2018,8,17,4.5
F2,2018,2018,8,18,4.3
F2,2018,2018,8,19,3.3
F2,2018,2018,8,20,4.5
F2,2018,2018,8,21,4.5
F2,2018,2018,8,22,3.4
F2,2018,2018,8,23,4.5
F2,2018,2018,8,24,4.5
F2,2018,2018,8,25,4.3
F2,2018,2018,8,26,3.3
F2,2018,2018,8,27,4.5
F2,2018,2018,8,28,4.5
F2,2018,2018,8,29,3.4
F2,2018,2018,8,30,4.5
F2,2018,2018,8,31,4.5
F2,2018,2018,9,1,4.3
F2,2018,2018,9,2,3.3
F2,2018,2018,9,3,5.9
F2,2018,2018,9,4,4.5
F2,2018,2018,9,5,4.5
F2,2018,2018,9,6,5.9
F2,2018,2018,9,7,4.5
F2,2018,2018,9,8,4.3
F2,2018,2018,9,9,3.3
F2,2018,2018,9,10,5.9
F2,2018,2018,9,11,4.5
F2,2018,2018,9,12,4.5
F2,2018,2018,9,13,5.9
F2,2018,2018,9,14,4.5
F2,2018,2018,9,15,4.3
F2,2018,2018,9,16,3.3
F2,2018,2018,9,17,5.9
F2,2018,2018,9,18,4.5
F2,2018,2018,9,19,4.5
F2,2018,2018,9,20,5.9
F2,2018,2018,9,21,4.5
F2,2018,2018,9,22,4.3
F2,2018,2018,9,23,3.3
F2,2018,2018,9,24,5.9
F2,2018,2018,9,25,4.5
F2,2018,2018,9,26,4.5
F2,2018,2018,9,27,5.9
F2,2018,2018,9,28,4.5
F2,2018,2018,9,29,4.3
F2,2018,2018,9,30,3.3
F2,2019,2018,10,1,3.3
F2,2019,2018,10,2,4.8
F2,2019,2018,10,3,4.5
F2,2019,2018,10,4,4.5
F2,2019,2018,10,5,4.8
F2,2019,2018,10,6,4.5
F2,2019,2018,10,7,4.3
F2,2019,2018,10,8,4.3
F2,2019,2018,10,9,5.1
F2,2019,2018,10,10,4.5
F2,2019,2018,10,11,1.2
F2,2019,2018,10,12,1.4
F2,2019,2018,10,13,1.2
F2,2019,2018,10,14,0.9
F2,2019,2018,10,15,0.9
F2,2019,2018,10,16,1.7
F2,2019,2018,10,17,1.2
F2,2019,2018,10,18,1.2
F2,2019,2018,10,19,1.4
F2,2019,2018,10,20,1.2
F2,2019,2018,10,21,0.9
F2,2019,2018,10,22,0.9
F2,2019,2018,10,23,5.1
F2,2019,2018,10,24,4.5
F2,2019,2018,10,25,4.5
F2,2019,2018,10,26,4.8
F2,2019,2018,10,27,4.5
F2,2019,2018,10,28,4.3
F2,2019,2018,10,29,4.3
F2,2019,2018,10,30,5.8
F2,2019,2018,10,31,4.5
F2,2019,2018,11,1,6.5
F2,2019,2018,11,2,4.5
F2,2019,2018,11,3,6.2
F2,2019,2018,11,4,4.5
F2,2019,2018,11,5,3.3
F2,2019,2018,11,6,6.5
F2,2019,2018,11,7,4.5
F2,2019,2018,11,8,6.2
F2,2019,2018,11,9,4.8
F2,2019,2018,11,10,6.2
F2,2019,2018,11,11,4.3
F2,2019,2018,11,12,3.3
F2,2019,2018,11,13,6.7
F2,2019,2018,11,14,4.5
F2,2019,2018,11,15,6.2
F2,2019,2018,11,16,4.8
F2,2019,2018,11,17,6.2
F2,2019,2018,11,18,4.3
F2,2019,2018,11,19,3.3
F2,2019,2018,11,20,6.7
F2,2019,2018,11,21,4.5
F2,2019,2018,11,22,6.5
F2,2019,2018,11,23,3.3
F2,2019,2018,11,24,3.3
F2,2019,2018,11,25,3.3
F2,2019,2018,11,26,3.3
F2,2019,2018,11,27,7
F2,2019,2018,11,28,4.5
F2,2019,2018,11,29,6.2
F2,2019,2018,11,30,4.8
F2,2019,2018,12,1,6.3
F2,2019,2018,12,2,5.9
F2,2019,2018,12,3,5
F2,2019,2018,12,4,6.7
F2,2019,2018,12,5,6.2
F2,2019,2018,12,6,6.2
F2,2019,2018,12,7,6.5
F2,2019,2018,12,8,6.2
F2,2019,2018,12,9,5.9
F2,2019,2018,12,10,5
F2,2019,2018,12,11,6.7
F2,2019,2018,12,12,6.2
F2,2019,2018,12,13,6.2
F2,2019,2018,12,14,6.5
F2,2019,2018,12,15,6.1
F2,2019,2018,12,16,5.9
F2,2019,2018,12,17,5
F2,2019,2018,12,18,6.7
F2,2019,2018,12,19,6.2
F2,2019,2018,12,20,6.2
F2,2019,2018,12,21,6.5
F2,2019,2018,12,22,5.9
F2,2019,2018,12,23,5
F2,2019,2018,12,24,5
F2,2019,2018,12,25,5
F2,2019,2018,12,26,6.7
F2,2019,2018,12,27,6.2
F2,2019,2018,12,28,6.2
F2,2019,2018,12,29,6.2
F2,2019,2018,12,30,5
F2,2019,2018,12,31,5
F2,2019,2019,1,1,0
F2,2019,2019,1,2,0
F2,2019,2019,1,3,0
F2,2019,2019,1,4,0
F2,2019,2019,1,5,0
F2,2019,2019,1,6,0
F2,2019,2019,1,7,0
F2,2019,2019,1,8,0
F2,2019,2019,1,9,0
F2,2019,2019,1,10,0
F2,2019,2019,1,11,0
F2,2019,2019,1,12,0
F2,2019,2019,1,13,0
F2,2019,2019,1,14,0
F2,2019,2019,1,15,0
F2,2019,2019,1,16,0
F2,2019,2019,1,17,0
F2,2019,2019,1,18,0
F2,2019,2019,1,19,0
F2,2019,2019,1,20,0
F2,2019,2019,1,21,0
F2,2019,2019,1,22,0
F2,2019,2019,1,23,0
F2,2019,2019,1,24,0
F2,2019,2019,1,25,0
F2,2019,2019,1,26,0
F2,2019,2019,1,27,0
F2,2019,2019,1,28,0
F2,2019,2019,1,29,0
F2,2019,2019,1,30,0
F2,2019,2019,1,31,0
F2,2019,2019,2,1,0
F2,2019,2019,2,2,0
F2,2019,2019,2,3,0
F2,2019,2019,2,4,0
F2,2019,2019,2,5,0
F2,2019,2019,2,6,0
F2,2019,2019,2,7,0
F2,2019,2019,2,8,0
F2,2019,2019,2,9,0
F2,2019,2019,2,10,0
F2,2019,2019,2,11,0
F2,2019,2019,2,12,0
F2,2019,2019,2,13,0
F2,2019,2019,2,14,0
F2,2019,2019,2,15,0
F2,2019,2019,2,16,0
F2,2019,2019,2,17,0
F2,2019,2019,2,18,0
F2,2019,2019,2,19,0
F2,2019,2019,2,20,0
F2,2019,2019,2,21,0
F2,2019,2019,2,22,0
F2,2019,2019,2,23,0
F2,2019,2019,2,24,0
F2,2019,2019,2,25,0
F2,2019,2019,2,26,0
F2,2019,2019,2,27,0
F2,2019,2019,2,28,0
F2,2019,2019,3,1,0
F2,2019,2019,3,2,0
F2,2019,2019,3,3,0
F2,2019,2019,3,4,0
F2,2019,2019,3,5,0
F2,2019,2019,3,6,0
F2,2019,2019,3,7,0
F2,2019,2019,3,8,0
F2,2019,2019,3,9,0
F2,2019,2019,3,10,0
F2,2019,2019,3,11,0
F2,2019,2019,3,12,0
F2,2019,2019,3,13,0
F2,2019,2019,3,14,0
F2,2019,2019,3,15,0
F2,2019,2019,3,16,0
F2,2019,2019,3,17,0
F2,2019,2019,3,18,0
F2,2019,2019,3,19,0
F2,2019,2019,3,20,0
F2,2019,2019,3,21,0
F2,2019,2019,3,22,0
F2,2019,2019,3,23,0
F2,2019,2019,3,24,0
F2,2019,2019,3,25,0
F2,2019,2019,3,26,0
F2,2019,2019,3,27,0
F2,2019,2019,3,28,0
F2,2019,2019,3,29,0
F2,2019,2019,3,30,0
F2,2019,2019,3,31,0
F2,2019,2019,4,1,0
F2,2019,2019,4,2,0
F2,2019,2019,4,3,0
F2,2019,2019,4,4,0
F2,2019,2019,4,5,0
F2,2019,2019,4,6,0
F2,2019,2019,4,7,0
F2,2019,2019,4,8,0
F2,2019,2019,4,9,0
F2,2019,2019,4,10,0
F2,2019,2019,4,11,0
F2,2019,2019,4,12,0
F2,2019,2019,4,13,0
F2,2019,2019,4,14,0
F2,2019,2019,4,15,0
F2,2019,2019,4,16,0
F2,2019,2019,4,17,0
F2,2019,2019,4,18,0
F2,2019,2019,4,19,0
F2,2019,2019,4,20,0
F2,2019,2019,4,21,0
F2,2019,2019,4,22,0
F2,2019,2019,4,23,0
F2,2019,2019,4,24,0
F2,2019,2019,4,25,0
F2,2019,2019,4,26,0
F2,2019,2019,4,27,0
F2,2019,2019,4,28,0
F2,2019,2019,4,29,0
F2,2019,2019,4,30,0
F2,2019,2019,5,1,0
F2,2019,2019,5,2,0
F2,2019,2019,5,3,0
F2,2019,2019,5,4,0
F2,2019,2019,5,5,0
F2,2019,2019,5,6,0
F2,2019,2019,5,7,0
F2,2019,2019,5,8,0
F2,2019,2019,5,9,0
F2,2019,2019,5,10,0
F2,2019,2019,5,11,0
F2,2019,2019,5,12,0
F2,2019,2019,5,13,0
F2,2019,2019,5,14,0
F2,2019,2019,5,15,0
F2,2019,2019,5,16,0
F2,2019,2019,5,17,0
F2,2019,2019,5,18,0
F2,2019,2019,5,19,0
F2,2019,2019,5,20,0
F2,2019,2019,5,21,0
F2,2019,2019,5,22,0
F2,2019,2019,5,23,0
F2,2019,2019,5,24,0
F2,2019,2019,5,25,0
F2,2019,2019,5,26,0
F2,2019,2019,5,27,0
F2,2019,2019,5,28,0
F2,2019,2019,5,29,0
F2,2019,2019,5,30,0
F2,2019,2019,5,31,0
F2,2019,2019,6,1,0
F2,2019,2019,6,2,0
F2,2019,2019,6,3,0
F2,2019,2019,6,4,0
F2,2019,2019,6,5,0
F2,2019,2019,6,6,0
F2,2019,2019,6,7,0
F2,2019,2019,6,8,0
F2,2019,2019,6,9,0
F2,2019,2019,6,10,0
F2,2019,2019,6,11,0
F2,2019,2019,6,12,0
F2,2019,2019,6,13,0
F2,2019,2019,6,14,0
F2,2019,2019,6,15,0
F2,2019,2019,6,16,0
F2,2019,2019,6,17,0
F2,2019,2019,6,18,0
F2,2019,2019,6,19,0
F2,2019,2019,6,20,0
F2,2019,2019,6,21,0
F2,2019,2019,6,22,0
F2,2019,2019,6,23,0
F2,2019,2019,6,24,0
F2,2019,2019,6,25,0
F2,2019,2019,6,26,0
F2,2019,2019,6,27,0
F2,2019,2019,6,28,0
F2,2019,2019,6,29,0
F2,2019,2019,6,30,0
F2,2019,2019,7,1,0
F2,2019,2019,7,2,0
F2,2019,2019,7,3,0
F2,2019,2019,7,4,0
F2,2019,2019,7,5,0
F2,2019,2019,7,6,0
F2,2019,2019,7,7,0
F2,2019,2019,7,8,0
F2,2019,2019,7,9,0
F2,2019,2019,7,10,0
F2,2019,2019,7,11,0
F2,2019,2019,7,12,0
F2,2019,2019,7,13,0
F2,2019,2019,7,14,0
F2,2019,2019,7,15,0
F2,2019,2019,7,16,0
F2,2019,2019,7,17,0
F2,2019,2019,7,18,0
F2,2019,2019,7,19,0
F2,2019,2019,7,20,0
F2,2019,2019,7,21,0
F2,2019,2019,7,22,0
F2,2019,2019,7,23,0
F2,2019,2019,7,24,0
F2,2019,2019,7,25,0
F2,2019,2019,7,26,0
F2,2019,2019,7,27,0
F2,2019,2019,7,28,0
F2,2019,2019,7,29,0
F2,2019,2019,7,30,0
F2,2019,2019,7,31,0
F2,2019,2019,8,1,0
F2,2019,2019,8,2,0
F2,2019,2019,8,3,0
F2,2019,2019,8,4,0
F2,2019,2019,8,5,0
F2,2019,2019,8,6,0
F2,2019,2019,8,7,0
F2,2019,2019,8,8,0
F2,2019,2019,8,9,0
F2,2019,2019,8,10,0
F2,2019,2019,8,11,0
F2,2019,2019,8,12,0
F2,2019,2019,8,13,0
F2,2019,2019,8,14,0
F2,2019,2019,8,15,0
F2,2019,2019,8,16,0
F2,2019,2019,8,17,0
F2,2019,2019,8,18,0
F2,2019,2019,8,19,0
F2,2019,2019,8,20,0
F2,2019,2019,8,21,0
F2,2019,2019,8,22,0
F2,2019,2019,8,23,0
F2,2019,2019,8,24,0
F2,2019,2019,8,25,0
F2,2019,2019,8,26,0
F2,2019,2019,8,27,0
F2,2019,2019,8,28,0
F2,2019,2019,8,29,0
F2,2019,2019,8,30,0
F2,2019,2019,8,31,0
F2,2019,2019,9,1,0
F2,2019,2019,9,2,0
F2,2019,2019,9,3,0
F2,2019,2019,9,4,0
F2,2019,2019,9,5,0
F2,2019,2019,9,6,0
F2,2019,2019,9,7,0
F2,2019,2019,9,8,0
F2,2019,2019,9,9,0
F2,2019,2019,9,10,0
F2,2019,2019,9,11,0
F2,2019,2019,9,12,0
F2,2019,2019,9,13,0
F2,2019,2019,9,14,0
F2,2019,2019,9,15,0
F2,2019,2019,9,16,0
F2,2019,2019,9,17,0
F2,2019,2019,9,18,0
F2,2019,2019,9,19,0
F2,2019,2019,9,20,0
F2,2019,2019,9,21,0
F2,2019,2019,9,22,0
F2,2019,2019,9,23,0
F2,2019,2019,9,24,0
F2,2019,2019,9,25,0
F2,2019,2019,9,26,0
F2,2019,2019,9,27,0
F2,2019,2019,9,28,0
F2,2019,2019,9,29,0
F2,2019,2019,9,30,0
